"Name","Directory","SizeMB","CreationTime","LastWriteTime","LastAccessTime","Attributes"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Extension Scripts","0.00","2025-09-17 10:36:39 PM","2025-09-17 10:36:39 PM","2025-09-17 10:36:39 PM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Extension Scripts","0.00","2025-09-17 10:36:39 PM","2025-09-25 12:22:05 AM","2025-09-25 12:22:05 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Site Characteristics Database","0.01","2025-09-17 10:36:39 PM","2025-09-27 2:34:50 AM","2025-09-29 1:02:28 AM","Archive"
"LOCK","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\parcel_tracking_db","0.00","2025-09-17 10:36:39 PM","2025-09-17 10:36:39 PM","2025-09-17 10:36:39 PM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.00","2025-09-17 10:36:39 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\commerce_subscription_db","0.00","2025-09-17 10:36:39 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\BraveWallet\Brave Wallet Storage","0.00","2025-09-17 10:36:39 PM","2025-09-17 10:36:39 PM","2025-09-17 10:36:39 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\discounts_db","0.00","2025-09-17 10:36:39 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\parcel_tracking_db","0.00","2025-09-17 10:36:39 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\commerce_subscription_db","0.00","2025-09-17 10:36:39 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\discounts_db","0.00","2025-09-17 10:36:39 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\parcel_tracking_db","0.00","2025-09-17 10:36:39 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\chrome_cart_db","0.00","2025-09-17 10:36:39 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"parcel_tracking_db",,"0.00","2025-09-17 10:36:39 PM","2025-09-29 1:02:28 AM","2025-10-03 5:44:37 AM","Directory"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.00","2025-09-17 10:36:39 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\chrome_cart_db","0.00","2025-09-17 10:36:39 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Extension Scripts","0.00","2025-09-17 10:36:39 PM","2025-09-25 12:22:05 AM","2025-09-25 12:22:05 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Sync Data\LevelDB","0.00","2025-09-17 10:36:39 PM","2025-09-23 5:26:45 PM","2025-09-29 1:02:28 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Session Storage","0.00","2025-09-17 10:36:40 PM","2025-09-27 2:34:50 AM","2025-09-27 2:34:50 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Session Storage","0.00","2025-09-17 10:36:40 PM","2025-09-29 1:02:30 AM","2025-09-29 1:02:30 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\shared_proto_db\metadata","0.00","2025-09-17 10:36:40 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\shared_proto_db\metadata","0.00","2025-09-17 10:36:40 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\shared_proto_db","0.00","2025-09-17 10:36:40 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\shared_proto_db\metadata","0.00","2025-09-17 10:36:40 PM","2025-09-27 12:14:58 AM","2025-09-29 1:02:28 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\shared_proto_db","0.00","2025-09-17 10:36:40 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Extension State","0.00","2025-09-17 10:36:40 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Extension State","0.00","2025-09-17 10:36:40 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Extension State","0.00","2025-09-17 10:36:40 PM","2025-09-25 12:22:05 AM","2025-09-29 1:02:28 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Service Worker\Database","0.00","2025-09-17 10:36:40 PM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Service Worker\Database","0.00","2025-09-17 10:36:40 PM","2025-09-29 1:02:28 AM","2025-09-29 1:02:28 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Service Worker\Database","0.10","2025-09-17 10:36:40 PM","2025-09-29 8:18:47 AM","2025-09-29 8:18:47 AM","Archive"
"Login Data For Account","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.04","2025-09-17 10:36:42 PM","2025-09-17 10:36:42 PM","2025-09-27 2:34:50 AM","Archive"
"Login Data","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.04","2025-09-17 10:36:42 PM","2025-09-23 6:34:16 PM","2025-09-27 2:34:50 AM","Archive"
"Login Data For Account-journal","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.00","2025-09-17 10:36:42 PM","2025-09-17 10:36:42 PM","2025-09-17 10:36:42 PM","Archive"
"Login Data-journal","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.00","2025-09-17 10:36:42 PM","2025-09-23 6:34:16 PM","2025-09-23 6:34:16 PM","Archive"
"heavy_ad_intervention_opt_out.db","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.02","2025-09-17 10:36:44 PM","2025-09-17 10:36:46 PM","2025-09-27 2:34:51 AM","Archive"
"heavy_ad_intervention_opt_out.db-journal","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default","0.00","2025-09-17 10:36:44 PM","2025-09-17 10:36:46 PM","2025-09-17 10:36:46 PM","Archive"
"SCT Auditing Pending Reports","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Network","0.00","2025-09-17 10:36:45 PM","2025-09-29 1:02:37 AM","2025-09-29 1:02:37 AM","Archive"
"logs",,"0.00","2025-09-17 10:36:46 PM","2025-09-29 9:00:00 AM","2025-10-03 5:44:37 AM","Directory"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\AutofillStrikeDatabase","0.00","2025-09-17 10:36:46 PM","2025-09-27 12:15:08 AM","2025-09-27 12:15:08 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\AutofillStrikeDatabase","0.00","2025-09-17 10:36:46 PM","2025-09-29 1:02:41 AM","2025-09-29 1:02:41 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\GCM Store\Encryption","0.00","2025-09-17 10:36:46 PM","2025-09-27 12:15:08 AM","2025-09-27 12:15:08 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\GCM Store\Encryption","0.00","2025-09-17 10:36:46 PM","2025-09-29 1:02:42 AM","2025-09-29 1:02:42 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Download Service\EntryDB","0.00","2025-09-17 10:36:47 PM","2025-09-27 12:15:08 AM","2025-09-27 12:15:08 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Download Service\EntryDB","0.00","2025-09-17 10:36:47 PM","2025-09-29 1:02:42 AM","2025-09-29 1:02:42 AM","Archive"
"Feature Engagement Tracker",,"0.00","2025-09-17 10:36:47 PM","2025-09-17 10:36:47 PM","2025-10-03 5:44:37 AM","Directory"
"LOCK","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Feature Engagement Tracker\EventDB","0.00","2025-09-17 10:36:47 PM","2025-09-17 10:36:47 PM","2025-09-17 10:36:47 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Feature Engagement Tracker\EventDB","0.00","2025-09-17 10:36:47 PM","2025-09-27 12:15:08 AM","2025-09-27 12:15:08 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Feature Engagement Tracker\EventDB","0.00","2025-09-17 10:36:47 PM","2025-09-29 1:02:43 AM","2025-09-29 1:02:43 AM","Archive"
"LOCK","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Feature Engagement Tracker\AvailabilityDB","0.00","2025-09-17 10:36:47 PM","2025-09-17 10:36:47 PM","2025-09-17 10:36:47 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Feature Engagement Tracker\AvailabilityDB","0.00","2025-09-17 10:36:47 PM","2025-09-27 12:15:08 AM","2025-09-27 12:15:08 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Feature Engagement Tracker\AvailabilityDB","0.00","2025-09-17 10:36:47 PM","2025-09-29 1:02:43 AM","2025-09-29 1:02:43 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\GCM Store\Encryption","0.00","2025-09-17 10:36:50 PM","2025-09-17 10:36:50 PM","2025-09-17 10:36:50 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\BudgetDatabase","0.00","2025-09-17 10:36:50 PM","2025-09-27 12:15:08 AM","2025-09-27 12:15:08 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\BudgetDatabase","0.00","2025-09-17 10:36:50 PM","2025-09-29 1:02:43 AM","2025-09-29 1:02:43 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\VideoDecodeStats","0.00","2025-09-18 1:50:21 AM","2025-09-19 8:16:11 AM","2025-09-19 8:16:11 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\VideoDecodeStats","0.00","2025-09-18 1:50:21 AM","2025-09-24 11:18:45 PM","2025-09-24 11:18:45 PM","Archive"
"Update_2025-09-18_070504_7152-7776.log","C:\Users\User\AppData\Local\Microsoft\OneDrive\setup\logs","0.04","2025-09-18 3:05:04 AM","2025-09-19 6:17:57 AM","2025-09-19 6:17:57 AM","Archive, Compressed"
"settings.dat","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Crashpad","0.00","2025-09-18 6:40:36 AM","2025-09-29 8:18:42 AM","2025-09-29 8:18:42 AM","Archive"
"Install_2025-09-18_114247_2748-3424.log","C:\Users\User\AppData\Local\Microsoft\OneDrive\setup\logs","0.01","2025-09-18 7:42:47 AM","2025-09-18 7:42:52 AM","2025-09-18 7:42:52 AM","Archive, Compressed"
"StandaloneUpdate_2025-09-18_111036_2608-5520.loggz","C:\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal","0.00","2025-09-18 8:05:20 AM","2025-09-18 8:05:20 AM","2025-09-18 8:05:20 AM","Archive, Compressed"
"StandaloneUpdate_2025-09-18_114240_11208-11016.loggz","C:\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal","0.00","2025-09-18 8:05:20 AM","2025-09-18 8:05:20 AM","2025-09-18 8:05:20 AM","Archive, Compressed"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\IndexedDB\https_www.tradingview.com_0.indexeddb.leveldb","0.00","2025-09-18 8:54:50 AM","2025-09-29 1:03:11 AM","2025-09-29 1:03:11 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\IndexedDB\https_www.tradingview.com_0.indexeddb.leveldb","0.00","2025-09-18 8:54:50 AM","2025-09-27 12:15:14 AM","2025-09-27 12:15:14 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Platform Notifications","0.00","2025-09-18 9:33:00 AM","2025-09-27 12:14:58 AM","2025-09-27 12:14:58 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Platform Notifications","0.00","2025-09-18 9:33:00 AM","2025-09-29 1:02:29 AM","2025-09-29 1:02:29 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\Platform Notifications","0.00","2025-09-18 9:33:00 AM","2025-09-18 9:33:00 AM","2025-09-18 9:33:00 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\WebStorage\5\IndexedDB\indexeddb.leveldb","0.00","2025-09-18 9:51:55 AM","2025-09-18 11:57:23 PM","2025-09-18 11:57:23 PM","Archive"
"debug.log","C:\Users\User\AppData\Local\Programs\Ollama","0.00","2025-09-18 11:28:14 PM","2025-09-18 11:35:10 PM","2025-09-18 11:35:10 PM","Archive"
"container.dat","C:\Users\User\AppData\Local\Microsoft\Windows\IECompatCache","0.00","2025-09-18 11:39:09 PM","2025-09-18 11:39:09 PM","2025-09-18 11:39:09 PM","Hidden, System, Archive, NotContentIndexed"
"container.dat","C:\Users\User\AppData\Local\Microsoft\Windows\IECompatUaCache","0.00","2025-09-18 11:39:09 PM","2025-09-18 11:39:09 PM","2025-09-18 11:39:09 PM","Hidden, System, Archive, NotContentIndexed"
"container.dat","C:\Users\User\AppData\Local\Microsoft\Windows\INetCookies\DNTException","0.00","2025-09-18 11:39:09 PM","2025-09-18 11:39:09 PM","2025-09-18 11:39:09 PM","Hidden, System, Archive, NotContentIndexed"
"container.dat","C:\Users\User\AppData\Local\Microsoft\Windows\INetCookies\Low\ESE","0.00","2025-09-18 11:42:15 PM","2025-09-18 11:42:15 PM","2025-09-18 11:42:15 PM","Hidden, System, Archive, NotContentIndexed"
"000004.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\WebStorage\5\IndexedDB\indexeddb.leveldb","0.00","2025-09-18 11:57:23 PM","2025-09-18 11:57:23 PM","2025-09-18 11:57:23 PM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\IndexedDB\https_chat.deepseek.com_0.indexeddb.leveldb","0.00","2025-09-19 12:45:00 AM","2025-09-27 12:20:32 AM","2025-09-27 12:20:32 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\IndexedDB\https_chat.deepseek.com_0.indexeddb.leveldb","0.00","2025-09-19 12:45:00 AM","2025-09-27 12:10:58 AM","2025-09-27 12:10:58 AM","Archive"
"000003.log","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\IndexedDB\https_chat.deepseek.com_0.indexeddb.leveldb","0.08","2025-09-19 12:45:00 AM","2025-09-27 12:20:32 AM","2025-09-27 12:20:32 AM","Archive"
"LOG","C:\Users\User\AppData\Local\Google\Chrome\User Data\Default\WebStorage\59\IndexedDB\indexeddb.leveldb","0.00","2025-09-19 12:51:03 AM","2025-09-19 1:28:43 AM","2025-09-19 1:28:43 AM","Archive"
"Login Data For Account","C:\Users\User\AppData\Local\Microsoft\OneDrive\EBWebView\Default","0.04","2025-09-19 1:04:36 AM","2025-09-19 1:04:36 AM","2025-09-24 10:55:05 PM","Archive"
"Login Data For Account-journal","C:\Users\User\AppData\Local\Microsoft\OneDrive\EBWebView\Default","0.00","2025-09-19 1:04:36 AM","2025-09-19 1:04:36 AM","2025-09-19 1:04:36 AM","Archive"
"WinGetCOM-2025-09-19-01-05-22.049.log","C:\Users\User\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\LocalState\DiagOutputDir","0.01","2025-09-19 1:05:22 AM","2025-09-21 5:59:27 AM","2025-09-21 5:59:27 AM","Archive"
"000004.log","C:\Users\User\AppData\Local\Google\Chrome\User Data\Default\WebStorage\59\IndexedDB\indexeddb.leveldb","0.00","2025-09-19 1:28:43 AM","2025-09-19 1:28:43 AM","2025-09-19 1:28:43 AM","Archive"
"LOG","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\IndexedDB\https_mail.google.com_0.indexeddb.leveldb","0.00","2025-09-19 2:46:24 AM","2025-09-29 9:25:08 AM","2025-09-29 9:25:08 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\GensparkSoftware\Genspark-Browser\User Data\Default\IndexedDB\https_mail.google.com_0.indexeddb.leveldb","0.00","2025-09-19 2:46:24 AM","2025-09-29 9:23:51 AM","2025-09-29 9:23:51 AM","Archive"
"Install_2025-09-19_101759_13208-9960.log","C:\Users\User\AppData\Local\Microsoft\OneDrive\setup\logs","0.04","2025-09-19 6:17:59 AM","2025-09-19 6:18:16 AM","2025-09-19 6:18:16 AM","Archive, Compressed"
"Install-PerUser_2025-09-19_101800_1576-276.log","C:\Users\User\AppData\Local\Microsoft\OneDrive\setup\logs","0.49","2025-09-19 6:18:00 AM","2025-09-19 6:18:16 AM","2025-09-19 6:18:16 AM","Archive, Compressed"
"CollectSyncLogs.bat","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003","0.03","2025-09-19 6:18:03 AM","2025-09-19 6:18:03 AM","2025-09-19 6:18:03 AM","Archive"
"ETWlog.dll","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003","0.03","2025-09-19 6:18:04 AM","2025-09-19 6:18:04 AM","2025-09-19 6:18:04 AM","Archive"
"LoggingPlatform.dll","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003","0.69","2025-09-19 6:18:04 AM","2025-09-19 6:18:04 AM","2025-10-02 8:58:22 PM","Archive"
"LogUploader.dll","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003","1.21","2025-09-19 6:18:04 AM","2025-09-19 6:18:04 AM","2025-10-02 8:58:22 PM","Archive"
"OneDriveLogo.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003","0.01","2025-09-19 6:18:06 AM","2025-09-19 6:18:06 AM","2025-09-19 6:18:06 AM","Archive"
"ScreenshotOptIn.gif","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003","0.23","2025-09-19 6:18:06 AM","2025-09-19 6:18:06 AM","2025-09-19 6:18:06 AM","Archive"
"Square44x44Logo.altform-lightunplated_targetsize-16.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-lightunplated_targetsize-24.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-lightunplated_targetsize-256.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.02","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-lightunplated_targetsize-32.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-unplated_targetsize-16.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-lightunplated_targetsize-48.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-unplated_targetsize-256.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.02","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-unplated_targetsize-24.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-unplated_targetsize-32.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.altform-unplated_targetsize-48.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.scale-100.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.scale-150.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.scale-200.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.scale-125.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.scale-400.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.01","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-24.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-16.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-256.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.02","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-32.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-48.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Assets","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-16.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-16_altform-lightunplated.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-16_altform-unplated.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-24_altform-lightunplated.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-24_altform-unplated.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-24.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.00","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-256_altform-lightunplated.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.03","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
"Square44x44Logo.targetsize-256.png","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Copilot","0.02","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","2025-09-19 6:18:07 AM","Archive"
