"PSComputerName","ProcessName","Handles","VM","WS","Path","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CommandLine","CreationClassName","CreationDate","CSCreationClassName","CSName","Description","ExecutablePath","ExecutionState","Handle","HandleCount","InstallDate","KernelModeTime","MaximumWorkingSetSize","MinimumWorkingSetSize","Name","OSCreationClassName","OSName","OtherOperationCount","OtherTransferCount","PageFaults","PageFileUsage","ParentProcessId","PeakPageFileUsage","PeakVirtualSize","PeakWorkingSetSize","Priority","PrivatePageCount","ProcessId","QuotaNonPagedPoolUsage","QuotaPagedPoolUsage","QuotaPeakNonPagedPoolUsage","QuotaPeakPagedPoolUsage","ReadOperationCount","ReadTransferCount","SessionId","Status","TerminationDate","ThreadCount","UserModeTime","VirtualSize","WindowsVersion","WorkingSetSize","WriteOperationCount","WriteTransferCount","Scope","Options","ClassPath","Properties","SystemProperties","Qualifiers","Site","Container"
"DESKTOP-RVD6TK8","svchost.exe","309","2203437727744","18771968",,"2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""2332""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""2332""","svchost.exe",,"Win32_Process","20251002210058.781627-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","svchost.exe",,,"2332","309",,"2968750",,,"svchost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","948","98909","15558","6216","740","8108","2203467509760","29652","8","6365184","2332","17","167","54","198","303","681798","0",,,"3","7031250","2203437727744","10.0.19045","18771968","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","1719","2341857796096","363180032","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""10200""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""10200""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" ","Win32_Process","20251002210104.176956-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"10200","1719",,"438125000","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","190341","9084196","1040846","261456","6660","368640","2341976662016","461600","8","267730944","10200","61","1336","79","1566","147745","1022072996","1",,,"47","731562500","2341857796096","10.0.19045","363180032","118339","563973612","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","219","2272226500608","9011200","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""3036""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""3036""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\User\AppData\Local\Google\Chrome\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\User\AppData\Local\Google\Chrome\User Data\Crashpad"" ""--metrics-dir=C:\Users\User\AppData\Local\Google\Chrome\User Data"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=140.0.7339.208 --initial-client-data=0x228,0x22c,0x230,0x204,0x234,0x7ffd1c37e728,0x7ffd1c37e734,0x7ffd1c37e740","Win32_Process","20251002210104.226920-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"3036","219",,"312500","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","2013","28122","2882","6832","10200","6924","2272243277824","9644","8","6995968","3036","11","179","11","179","195","19320","1",,,"8","781250","2272226500608","10.0.19045","9011200","72","864","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","404","2306972082176","46764032","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""3948""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""3948""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --metrics-shmem-handle=1696,i,6272470073600217051,466668071064332648,524288 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=2220 /prefetch:3","Win32_Process","20251002210104.538192-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"3948","404",,"17031250","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","45421","3358593","38668","22360","10200","25044","2307017957376","51276","8","22896640","3948","25","747","88","789","16760","10765239","1",,,"19","34687500","2306972082176","10.0.19045","46764032","27164","13122539","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","566","2307399323648","122208256","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""9636""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""9636""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --no-pre-read-main-dll --gpu-preferences=SAAAAAAAAADgAAAIAAAAAAAAAAAAAGAAAQAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --metrics-shmem-handle=1836,i,5155594654146254789,15365049165389479705,262144 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=2132 /prefetch:2","Win32_Process","20251002210104.539132-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"9636","566",,"547187500","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","1537","54192","685029","110960","10200","157004","2307458891776","176772","10","113623040","9636","32","1070","36","1175","355642","283913721","1",,,"19","642343750","2307399323648","10.0.19045","122208256","348774","40658848","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","228","2306869383168","19243008","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""7452""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""7452""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --no-pre-read-main-dll --metrics-shmem-handle=2400,i,6485263775361200333,2410411976557285499,524288 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=2288 /prefetch:8","Win32_Process","20251002210104.560126-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"7452","228",,"781250","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","244","15298","7832","9652","10200","9844","2306886160384","21296","8","9883648","7452","14","668","21","670","4241","2309893","1",,,"11","2187500","2306869383168","10.0.19045","19243008","5355","1953541","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","255","2306870923264","18542592","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""1996""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""1996""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=7916,i,7858434444106270828,15770055730558996172,524288 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=7112 /prefetch:8","Win32_Process","20251002210232.922701-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"1996","255",,"468750","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","403","19036","6528","12248","10200","12432","2306887700480","20592","8","12541952","1996","15","712","16","713","1487","172888","1",,,"10","312500","2306870923264","10.0.19045","18542592","1497","311304","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","472","2307023224832","29229056","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""3996""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""3996""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=7560,i,5641638258731213165,14067463775029179848,524288 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=5108 /prefetch:8","Win32_Process","20251002210232.922848-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"3996","472",,"1093750","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","791","19432","10855","21816","10200","22296","2307065217024","32396","8","22339584","3996","23","871","25","873","1489","179032","1",,,"10","625000","2307023224832","10.0.19045","29229056","1505","355848","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","303","3582114611200","69894144","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""9688""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""9688""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=36 --time-ticks-at-unix-epoch=-1759453067078525 --launch-time-ticks=334110816 --metrics-shmem-handle=7688,i,892257326281488400,7258541309922531844,2097152 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=5864 /prefetch:1","Win32_Process","20251002210321.190987-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"9688","303",,"9687500","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","160","15366","24677","25052","10200","29000","3582121037824","76212","4","25653248","9688","22","695","24","707","3489","578643","1",,,"15","11093750","3582114611200","10.0.19045","69894144","4634","1370464","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","dllhost.exe","225","2203504693248","10911744","C:\Windows\system32\DllHost.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""8268""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""8268""","dllhost.exe","C:\Windows\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F}","Win32_Process","20251002210557.868645-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","dllhost.exe","C:\Windows\system32\DllHost.exe",,"8268","225",,"937500","1380","200","dllhost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","1467","33610","6161","3632","876","5888","2203515584512","14464","8","3719168","8268","17","151","25","155","71","5783552","1",,,"6","156250","2203504693248","10.0.19045","10911744","69","909312","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","OneDrive.Sync.Service.exe","519","2203600097280","10854400","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\OneDrive.Sync.Service.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""1548""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""1548""","OneDrive.Sync.Service.exe","""C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\OneDrive.Sync.Service.exe"" /silentConfig","Win32_Process","20251002210559.129975-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","OneDrive.Sync.Service.exe","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\OneDrive.Sync.Service.exe",,"1548","519",,"7968750","1380","200","OneDrive.Sync.Service.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","31276","1341899","42300","34632","4036","45976","2203637190656","56684","6","35463168","1548","29","417","38","430","786","1659411","1",,,"22","4375000","2203600097280","10.0.19045","10854400","2182","605806","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","powershell.exe","733","2204884008960","609009664","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""10628""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""10628""","powershell.exe","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ","Win32_Process","20251002210606.999871-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",,"10628","733",,"262656250","1380","200","powershell.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","1396739","392557590","555361","552624","6660","1158520","2204885319680","1208820","8","565886976","10628","63","548","65","559","3259","89715115","1",,,"15","1932968750","2204884008960","10.0.19045","609009664","125448","105325821","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","conhost.exe","318","2203494862848","18968576","C:\Windows\system32\conhost.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""11252""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""11252""","conhost.exe","\??\C:\Windows\system32\conhost.exe 0x4","Win32_Process","20251002210607.051680-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","conhost.exe","C:\Windows\system32\conhost.exe",,"11252","318",,"63125000","1380","200","conhost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","148238","8904396","6391","6528","10628","6784","2203497209856","18584","8","6684672","11252","17","250","19","257","18","198256","1",,,"5","24687500","2203494862848","10.0.19045","18968576","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","explorer.exe","960","2203712552960","72753152","C:\Windows\explorer.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""8844""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""8844""","explorer.exe","C:\Windows\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","Win32_Process","20251002210640.101834-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","explorer.exe","C:\Windows\explorer.exe",,"8844","960",,"110468750","1380","200","explorer.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","23744","852828","50521","23908","876","29112","2203745116160","80800","8","24481792","8844","74","645","82","715","248","4895291","1",,,"13","78906250","2203712552960","10.0.19045","72753152","27","23240","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","FileCoAuth.exe","216","2203489853440","25337856","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\FileCoAuth.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""7188""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""7188""","FileCoAuth.exe","""C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\FileCoAuth.exe"" -Embedding","Win32_Process","20251002210640.797285-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","FileCoAuth.exe","C:\Users\User\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\FileCoAuth.exe",,"7188","216",,"2031250","1380","200","FileCoAuth.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","460","956","11483","10056","876","10092","2203492777984","26884","8","10297344","7188","17","232","17","235","8","196025","1",,,"6","1093750","2203489853440","10.0.19045","25337856","559","113325","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","UserOOBEBroker.exe","149","2203418595328","9715712","C:\Windows\System32\oobe\UserOOBEBroker.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""5948""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""5948""","UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding","Win32_Process","20251002210808.868425-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe",,"5948","149",,"312500","1380","200","UserOOBEBroker.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","139","700","4815","2164","876","2172","2203420168192","9928","8","2215936","5948","11","124","12","126","0","0","1",,,"5","156250","2203418595328","10.0.19045","9715712","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","dllhost.exe","146","2203412619264","8597504","C:\Windows\system32\DllHost.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""7996""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""7996""","dllhost.exe","C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","Win32_Process","20251002210954.033133-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","dllhost.exe","C:\Windows\system32\DllHost.exe",,"7996","146",,"0","1380","200","dllhost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","70","174","3931","1852","876","2232","2203426627584","13572","8","1896448","7996","10","111","11","129","0","0","1",,,"3","156250","2203412619264","10.0.19045","8597504","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","mspaint.exe","327","2203525578752","30666752","C:\Windows\system32\mspaint.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""5164""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""5164""","mspaint.exe","""C:\Windows\system32\mspaint.exe"" ""C:\Users\User\Documents\1000011874.jpg""","Win32_Process","20251002210957.124413-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","mspaint.exe","C:\Windows\system32\mspaint.exe",,"5164","327",,"3750000","1380","200","mspaint.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","754","11356","13608","15920","8844","16704","2203542913024","40252","8","16302080","5164","58","292","60","317","9","162038","1",,,"3","2500000","2203525578752","10.0.19045","30666752","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","msedge.exe","258","3582184730624","47935488","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""4408""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""4408""","msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale=en_CA --device-scale-factor=1.25 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=19 --time-ticks-at-unix-epoch=-1759453067078525 --launch-time-ticks=906811192 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=2600,i,9225864032592625234,8778851738447513587,2097152 --field-trial-handle=2348,i,16660008465352235979,17821797528628127029,262144 --variations-seed-version --mojo-platform-channel-handle=5124 /prefetch:1","Win32_Process","20251002211253.896794-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe",,"4408","258",,"2187500","1380","200","msedge.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","125","11342","22416","28024","9852","36444","3582516731904","61328","4","28696576","4408","20","793","21","797","636","268450","1",,,"16","2187500","3582184730624","10.0.19045","47935488","736","1270833","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","msedge.exe","330","3582190841856","82665472","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""2736""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""2736""","msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale=en_CA --device-scale-factor=1.25 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=18 --time-ticks-at-unix-epoch=-1759453067078525 --launch-time-ticks=906816835 --skip-read-main-dll --metrics-shmem-handle=1492,i,10105424639328737897,14402291262481980852,2097152 --field-trial-handle=2348,i,16660008465352235979,17821797528628127029,262144 --variations-seed-version --mojo-platform-channel-handle=5108 /prefetch:1","Win32_Process","20251002211253.897290-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe",,"2736","330",,"3437500","1380","200","msedge.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","118","10884","82029","76360","9852","137708","3582516731904","166560","4","78192640","2736","23","809","27","825","2214","659656","1",,,"16","21875000","3582190841856","10.0.19045","82665472","4201","8955321","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
